id,npart,ntheta,nphi
805378671,1,26,111
805378672,1,26,112
805378673,1,26,113
805378674,1,26,114
805378675,1,26,115
805378676,1,26,116
805378677,1,26,117
805378678,1,26,118
805378679,1,26,119
805378816,1,27,0
805378817,1,27,1
805378818,1,27,2
805378819,1,27,3
805378820,1,27,4
805378821,1,27,5
805378822,1,27,6
805378823,1,27,7
805378824,1,27,8
805378825,1,27,9
805378826,1,27,10
805378827,1,27,11
805378828,1,27,12
805378829,1,27,13
805378830,1,27,14
805378831,1,27,15
805378832,1,27,16
805378833,1,27,17
805378834,1,27,18
805378835,1,27,19
805378836,1,27,20
805378837,1,27,21
805378838,1,27,22
805378839,1,27,23
805378840,1,27,24
805378841,1,27,25
805378842,1,27,26
805378843,1,27,27
805378844,1,27,28
805378845,1,27,29
805378846,1,27,30
805378847,1,27,31
805378848,1,27,32
805378849,1,27,33
805378850,1,27,34
805378851,1,27,35
805378852,1,27,36
805378853,1,27,37
805378854,1,27,38
805378855,1,27,39
805378856,1,27,40
805378857,1,27,41
805378858,1,27,42
805378859,1,27,43
805378860,1,27,44
805378861,1,27,45
805378862,1,27,46
805378863,1,27,47
805378864,1,27,48
805378865,1,27,49
805378866,1,27,50
805378867,1,27,51
805378868,1,27,52
805378869,1,27,53
805378870,1,27,54
805378871,1,27,55
805378872,1,27,56
805378873,1,27,57
805378874,1,27,58
805378875,1,27,59
805378876,1,27,60
805378877,1,27,61
805378878,1,27,62
805378879,1,27,63
805378880,1,27,64
805378881,1,27,65
805378882,1,27,66
805378883,1,27,67
805378884,1,27,68
805378885,1,27,69
805378886,1,27,70
805378887,1,27,71
805378888,1,27,72
805378889,1,27,73
805378890,1,27,74
805378891,1,27,75
805378892,1,27,76
805378893,1,27,77
805378894,1,27,78
805378895,1,27,79
805378896,1,27,80
805378897,1,27,81
805378898,1,27,82
805378899,1,27,83
805378900,1,27,84
805378901,1,27,85
805378902,1,27,86
805378903,1,27,87
805378904,1,27,88
805378905,1,27,89
805378906,1,27,90
805378907,1,27,91
805378908,1,27,92
805378909,1,27,93
805378910,1,27,94
805378911,1,27,95
805378912,1,27,96
805378913,1,27,97
805378914,1,27,98
805378915,1,27,99
805378916,1,27,100
805378917,1,27,101
805378918,1,27,102
805378919,1,27,103
805378920,1,27,104
805378921,1,27,105
805378922,1,27,106
805378923,1,27,107
805378924,1,27,108
805378925,1,27,109
805378926,1,27,110
805378927,1,27,111
805378928,1,27,112
805378929,1,27,113
805378930,1,27,114
805378931,1,27,115
805378932,1,27,116
805378933,1,27,117
805378934,1,27,118
805378935,1,27,119
805379072,1,28,0
805379073,1,28,1
805379074,1,28,2
805379075,1,28,3
805379076,1,28,4
805379077,1,28,5
805379078,1,28,6
805379079,1,28,7
805379080,1,28,8
805379081,1,28,9
805379082,1,28,10
805379083,1,28,11
805379084,1,28,12
805379085,1,28,13
805379086,1,28,14
805379087,1,28,15
805379088,1,28,16
805379089,1,28,17
805379090,1,28,18
805379091,1,28,19
805379092,1,28,20
805379093,1,28,21
805379094,1,28,22
805379095,1,28,23
805379096,1,28,24
805379097,1,28,25
805379098,1,28,26
805379099,1,28,27
805379100,1,28,28
805379101,1,28,29
805379102,1,28,30
805379103,1,28,31
805379104,1,28,32
805379105,1,28,33
805379106,1,28,34
805379107,1,28,35
805379108,1,28,36
805379109,1,28,37
805379110,1,28,38
805379111,1,28,39
805379112,1,28,40
805379113,1,28,41
805379114,1,28,42
805379115,1,28,43
805379116,1,28,44
805379117,1,28,45
805379118,1,28,46
805379119,1,28,47
805379120,1,28,48
805379121,1,28,49
805379122,1,28,50
805379123,1,28,51
805379124,1,28,52
805379125,1,28,53
805379126,1,28,54
805379127,1,28,55
805379128,1,28,56
805379129,1,28,57
805379130,1,28,58
805379131,1,28,59
805379132,1,28,60
805379133,1,28,61
805379134,1,28,62
805379135,1,28,63
805379136,1,28,64
805379137,1,28,65
805379138,1,28,66
805379139,1,28,67
805379140,1,28,68
805379141,1,28,69
805379142,1,28,70
805379143,1,28,71
805379144,1,28,72
805379145,1,28,73
805379146,1,28,74
805379147,1,28,75
805379148,1,28,76
805379149,1,28,77
805379150,1,28,78
805379151,1,28,79
805379152,1,28,80
805379153,1,28,81
805379154,1,28,82
805379155,1,28,83
805379156,1,28,84
805379157,1,28,85
805379158,1,28,86
805379159,1,28,87
805379160,1,28,88
805379161,1,28,89
805379162,1,28,90
805379163,1,28,91
805379164,1,28,92
805379165,1,28,93
805379166,1,28,94
805379167,1,28,95
805379168,1,28,96
805379169,1,28,97
805379170,1,28,98
805379171,1,28,99
805379172,1,28,100
805379173,1,28,101
805379174,1,28,102
805379175,1,28,103
805379176,1,28,104
805379177,1,28,105
805379178,1,28,106
805379179,1,28,107
805379180,1,28,108
805379181,1,28,109
805379182,1,28,110
805379183,1,28,111
805379184,1,28,112
805379185,1,28,113
805379186,1,28,114
805379187,1,28,115
805379188,1,28,116
805379189,1,28,117
805379190,1,28,118
805379191,1,28,119
805379328,1,29,0
805379329,1,29,1
805379330,1,29,2
805379331,1,29,3
805379332,1,29,4
805379333,1,29,5
805379334,1,29,6
805379335,1,29,7
805379336,1,29,8
805379337,1,29,9
805379338,1,29,10
805379339,1,29,11
805379340,1,29,12
805379341,1,29,13
805379342,1,29,14
805379343,1,29,15
805379344,1,29,16
805379345,1,29,17
805379346,1,29,18
805379347,1,29,19
805379348,1,29,20
805379349,1,29,21
805379350,1,29,22
805379351,1,29,23
805379352,1,29,24
805379353,1,29,25
805379354,1,29,26
805379355,1,29,27
805379356,1,29,28
805379357,1,29,29
805379358,1,29,30
805379359,1,29,31
805379360,1,29,32
805379361,1,29,33
805379362,1,29,34
805379363,1,29,35
805379364,1,29,36
805379365,1,29,37
805379366,1,29,38
805379367,1,29,39
805379368,1,29,40
805379369,1,29,41
805379370,1,29,42
805379371,1,29,43
805379372,1,29,44
805379373,1,29,45
805379374,1,29,46
805379375,1,29,47
805379376,1,29,48
805379377,1,29,49
805379378,1,29,50
805379379,1,29,51
805379380,1,29,52
805379381,1,29,53
805379382,1,29,54
805379383,1,29,55
805379384,1,29,56
805379385,1,29,57
805379386,1,29,58
805379387,1,29,59
805379388,1,29,60
805379389,1,29,61
805379390,1,29,62
805379391,1,29,63
805379392,1,29,64
805379393,1,29,65
805379394,1,29,66
805379395,1,29,67
805379396,1,29,68
805379397,1,29,69
805379398,1,29,70
805379399,1,29,71
805379400,1,29,72
805379401,1,29,73
805379402,1,29,74
805379403,1,29,75
805379404,1,29,76
805379405,1,29,77
805379406,1,29,78
805379407,1,29,79
805379408,1,29,80
805379409,1,29,81
805379410,1,29,82
805379411,1,29,83
805379412,1,29,84
805379413,1,29,85
805379414,1,29,86
805379415,1,29,87
805379416,1,29,88
805379417,1,29,89
805379418,1,29,90
805379419,1,29,91
805379420,1,29,92
805379421,1,29,93
805379422,1,29,94
805379423,1,29,95
805379424,1,29,96
805379425,1,29,97
805379426,1,29,98
805379427,1,29,99
805379428,1,29,100
805379429,1,29,101
805379430,1,29,102
805379431,1,29,103
805379432,1,29,104
805379433,1,29,105
805379434,1,29,106
805379435,1,29,107
805379436,1,29,108
805379437,1,29,109
805379438,1,29,110
805379439,1,29,111
805379440,1,29,112
805379441,1,29,113
805379442,1,29,114
805379443,1,29,115
805379444,1,29,116
805379445,1,29,117
805379446,1,29,118
805379447,1,29,119
805379584,1,30,0
805379585,1,30,1
805379586,1,30,2
805379587,1,30,3
805379588,1,30,4
805379589,1,30,5
805379590,1,30,6
805379591,1,30,7
805379592,1,30,8
805379593,1,30,9
805379594,1,30,10
805379595,1,30,11
805379596,1,30,12
805379597,1,30,13
805379598,1,30,14
805379599,1,30,15
805379600,1,30,16
805379601,1,30,17
805379602,1,30,18
805379603,1,30,19
805379604,1,30,20
805379605,1,30,21
805379606,1,30,22
805379607,1,30,23
805379608,1,30,24
805379609,1,30,25
805379610,1,30,26
805379611,1,30,27
805379612,1,30,28
805379613,1,30,29
805379614,1,30,30
805379615,1,30,31
805379616,1,30,32
805379617,1,30,33
805379618,1,30,34
805379619,1,30,35
805379620,1,30,36
805379621,1,30,37
805379622,1,30,38
805379623,1,30,39
805379624,1,30,40
805379625,1,30,41
805379626,1,30,42
805379627,1,30,43
805379628,1,30,44
805379629,1,30,45
805379630,1,30,46
805379631,1,30,47
805379632,1,30,48
805379633,1,30,49
805379634,1,30,50
805379635,1,30,51
805379636,1,30,52
805379637,1,30,53
805379638,1,30,54
805379639,1,30,55
805379640,1,30,56
805379641,1,30,57
805379642,1,30,58
805379643,1,30,59
805379644,1,30,60
805379645,1,30,61
805379646,1,30,62
805379647,1,30,63
805379648,1,30,64
805379649,1,30,65
805379650,1,30,66
805379651,1,30,67
805379652,1,30,68
805379653,1,30,69
805379654,1,30,70
805379655,1,30,71
805379656,1,30,72
805379657,1,30,73
805379658,1,30,74
805379659,1,30,75
805379660,1,30,76
805379661,1,30,77
805379662,1,30,78
805379663,1,30,79
805379664,1,30,80
805379665,1,30,81
805379666,1,30,82
805379667,1,30,83
805379668,1,30,84
805379669,1,30,85
805379670,1,30,86
805379671,1,30,87
805379672,1,30,88
805379673,1,30,89
805379674,1,30,90
805379675,1,30,91
805379676,1,30,92
805379677,1,30,93
805379678,1,30,94
805379679,1,30,95
805379680,1,30,96
805379681,1,30,97
805379682,1,30,98
805379683,1,30,99
805379684,1,30,100
805379685,1,30,101
805379686,1,30,102
805379687,1,30,103
805379688,1,30,104
805379689,1,30,105
805379690,1,30,106
805379691,1,30,107
805379692,1,30,108
805379693,1,30,109
805379694,1,30,110
805379695,1,30,111
805379696,1,30,112
805379697,1,30,113
805379698,1,30,114
805379699,1,30,115
805379700,1,30,116
805379701,1,30,117
805379702,1,30,118
805379703,1,30,119
805379840,1,31,0
805379841,1,31,1
805379842,1,31,2
805379843,1,31,3
805379844,1,31,4
805379845,1,31,5
805379846,1,31,6
805379847,1,31,7
805379848,1,31,8
805379849,1,31,9
805379850,1,31,10
805379851,1,31,11
805379852,1,31,12
805379853,1,31,13
805379854,1,31,14
805379855,1,31,15
805379856,1,31,16
805379857,1,31,17
805379858,1,31,18
805379859,1,31,19
805379860,1,31,20
805379861,1,31,21
805379862,1,31,22
805379863,1,31,23
805379864,1,31,24
805379865,1,31,25
805379866,1,31,26
805379867,1,31,27
805379868,1,31,28
805379869,1,31,29
805379870,1,31,30
805379871,1,31,31
805379872,1,31,32
805379873,1,31,33
805379874,1,31,34
805379875,1,31,35
805379876,1,31,36
805379877,1,31,37
805379878,1,31,38
805379879,1,31,39
805379880,1,31,40
805379881,1,31,41
805379882,1,31,42
805379883,1,31,43
805379884,1,31,44
805379885,1,31,45
805379886,1,31,46
805379887,1,31,47
805379888,1,31,48
805379889,1,31,49
805379890,1,31,50
805379891,1,31,51
805379892,1,31,52
805379893,1,31,53
805379894,1,31,54
805379895,1,31,55
805379896,1,31,56
805379897,1,31,57
805379898,1,31,58
805379899,1,31,59
805379900,1,31,60
805379901,1,31,61
805379902,1,31,62
805379903,1,31,63
805379904,1,31,64
805379905,1,31,65
805379906,1,31,66
805379907,1,31,67
805379908,1,31,68
805379909,1,31,69
805379910,1,31,70
805379911,1,31,71
805379912,1,31,72
805379913,1,31,73
805379914,1,31,74
805379915,1,31,75
805379916,1,31,76
805379917,1,31,77
805379918,1,31,78
805379919,1,31,79
805379920,1,31,80
805379921,1,31,81
805379922,1,31,82
805379923,1,31,83
805379924,1,31,84
805379925,1,31,85
805379926,1,31,86
805379927,1,31,87
805379928,1,31,88
805379929,1,31,89
805379930,1,31,90
805379931,1,31,91
805379932,1,31,92
805379933,1,31,93
805379934,1,31,94
805379935,1,31,95
805379936,1,31,96
805379937,1,31,97
805379938,1,31,98
805379939,1,31,99
805379940,1,31,100
805379941,1,31,101
805379942,1,31,102
805379943,1,31,103
805379944,1,31,104
805379945,1,31,105
805379946,1,31,106
805379947,1,31,107
805379948,1,31,108
805379949,1,31,109
805379950,1,31,110
805379951,1,31,111
805379952,1,31,112
805379953,1,31,113
805379954,1,31,114
805379955,1,31,115
805379956,1,31,116
805379957,1,31,117
805379958,1,31,118
805379959,1,31,119
805380096,1,32,0
805380097,1,32,1
805380098,1,32,2
805380099,1,32,3
805380100,1,32,4
805380101,1,32,5
805380102,1,32,6
805380103,1,32,7
805380104,1,32,8
805380105,1,32,9
805380106,1,32,10
805380107,1,32,11
805380108,1,32,12
805380109,1,32,13
805380110,1,32,14
805380111,1,32,15
805380112,1,32,16
805380113,1,32,17
805380114,1,32,18
805380115,1,32,19
805380116,1,32,20
805380117,1,32,21
805380118,1,32,22
805380119,1,32,23
805380120,1,32,24
805380121,1,32,25
805380122,1,32,26
805380123,1,32,27
805380124,1,32,28
805380125,1,32,29
805380126,1,32,30
805380127,1,32,31
805380128,1,32,32
805380129,1,32,33
805380130,1,32,34
805380131,1,32,35
805380132,1,32,36
805380133,1,32,37
805380134,1,32,38
805380135,1,32,39
805380136,1,32,40
805380137,1,32,41
805380138,1,32,42
805380139,1,32,43
805380140,1,32,44
805380141,1,32,45
805380142,1,32,46
805380143,1,32,47
805380144,1,32,48
805380145,1,32,49
805380146,1,32,50
805380147,1,32,51
805380148,1,32,52
805380149,1,32,53
805380150,1,32,54
805380151,1,32,55
805380152,1,32,56
805380153,1,32,57
805380154,1,32,58
805380155,1,32,59
805380156,1,32,60
805380157,1,32,61
805380158,1,32,62
805380159,1,32,63
805380160,1,32,64
805380161,1,32,65
805380162,1,32,66
805380163,1,32,67
805380164,1,32,68
805380165,1,32,69
805380166,1,32,70
805380167,1,32,71
805380168,1,32,72
805380169,1,32,73
805380170,1,32,74
805380171,1,32,75
805380172,1,32,76
805380173,1,32,77
805380174,1,32,78
805380175,1,32,79
805380176,1,32,80
805380177,1,32,81
805380178,1,32,82
805380179,1,32,83
805380180,1,32,84
805380181,1,32,85
805380182,1,32,86
805380183,1,32,87
805380184,1,32,88
805380185,1,32,89
805380186,1,32,90
805380187,1,32,91
805380188,1,32,92
805380189,1,32,93
805380190,1,32,94
805380191,1,32,95
805380192,1,32,96
805380193,1,32,97
805380194,1,32,98
805380195,1,32,99
805380196,1,32,100
805380197,1,32,101
805380198,1,32,102
805380199,1,32,103
805380200,1,32,104
805380201,1,32,105
805380202,1,32,106
805380203,1,32,107
805380204,1,32,108
805380205,1,32,109
805380206,1,32,110
805380207,1,32,111
805380208,1,32,112
805380209,1,32,113
805380210,1,32,114
805380211,1,32,115
805380212,1,32,116
805380213,1,32,117
805380214,1,32,118
805380215,1,32,119
805380352,1,33,0
805380353,1,33,1
805380354,1,33,2
805380355,1,33,3
805380356,1,33,4
805380357,1,33,5
805380358,1,33,6
805380359,1,33,7
805380360,1,33,8
805380361,1,33,9
805380362,1,33,10
805380363,1,33,11
805380364,1,33,12
805380365,1,33,13
805380366,1,33,14
805380367,1,33,15
805380368,1,33,16
805380369,1,33,17
805380370,1,33,18
805380371,1,33,19
805380372,1,33,20
805380373,1,33,21
805380374,1,33,22
805380375,1,33,23
805380376,1,33,24
805380377,1,33,25
805380378,1,33,26
805380379,1,33,27
805380380,1,33,28
805380381,1,33,29
805380382,1,33,30
805380383,1,33,31
805380384,1,33,32
805380385,1,33,33
805380386,1,33,34
805380387,1,33,35
805380388,1,33,36
805380389,1,33,37
805380390,1,33,38
805380391,1,33,39
805380392,1,33,40
805380393,1,33,41
805380394,1,33,42
805380395,1,33,43
805380396,1,33,44
805380397,1,33,45
805380398,1,33,46
805380399,1,33,47
805380400,1,33,48
805380401,1,33,49
805380402,1,33,50
805380403,1,33,51
805380404,1,33,52
805380405,1,33,53
805380406,1,33,54
805380407,1,33,55
805380408,1,33,56
805380409,1,33,57
805380410,1,33,58
805380411,1,33,59
805380412,1,33,60
805380413,1,33,61
805380414,1,33,62
805380415,1,33,63
805380416,1,33,64
805380417,1,33,65
805380418,1,33,66
805380419,1,33,67
805380420,1,33,68
805380421,1,33,69
805380422,1,33,70
805380423,1,33,71
805380424,1,33,72
805380425,1,33,73
805380426,1,33,74
805380427,1,33,75
805380428,1,33,76
805380429,1,33,77
805380430,1,33,78
805380431,1,33,79
805380432,1,33,80
805380433,1,33,81
805380434,1,33,82
805380435,1,33,83
805380436,1,33,84
805380437,1,33,85
805380438,1,33,86
805380439,1,33,87
805380440,1,33,88
805380441,1,33,89
805380442,1,33,90
805380443,1,33,91
805380444,1,33,92
805380445,1,33,93
805380446,1,33,94
805380447,1,33,95
805380448,1,33,96
805380449,1,33,97
805380450,1,33,98
805380451,1,33,99
805380452,1,33,100
805380453,1,33,101
805380454,1,33,102
805380455,1,33,103
805380456,1,33,104
805380457,1,33,105
805380458,1,33,106
805380459,1,33,107
805380460,1,33,108
805380461,1,33,109
805380462,1,33,110
805380463,1,33,111
805380464,1,33,112
805380465,1,33,113
805380466,1,33,114
805380467,1,33,115
805380468,1,33,116
805380469,1,33,117
805380470,1,33,118
805380471,1,33,119
805380608,1,34,0
805380609,1,34,1
805380610,1,34,2
805380611,1,34,3
805380612,1,34,4
805380613,1,34,5
805380614,1,34,6
805380615,1,34,7
805380616,1,34,8
805380617,1,34,9
805380618,1,34,10
805380619,1,34,11
805380620,1,34,12
805380621,1,34,13
805380622,1,34,14
805380623,1,34,15
805380624,1,34,16
805380625,1,34,17
805380626,1,34,18
805380627,1,34,19
805380628,1,34,20
805380629,1,34,21
805380630,1,34,22
805380631,1,34,23
805380632,1,34,24
805380633,1,34,25
805380634,1,34,26
805380635,1,34,27
805380636,1,34,28
805380637,1,34,29
805380638,1,34,30
805380639,1,34,31
805380640,1,34,32
805380641,1,34,33
805380642,1,34,34
805380643,1,34,35
805380644,1,34,36
805380645,1,34,37
805380646,1,34,38
805380647,1,34,39
805380648,1,34,40
805380649,1,34,41
805380650,1,34,42
805380651,1,34,43
805380652,1,34,44
805380653,1,34,45
805380654,1,34,46
805380655,1,34,47
805380656,1,34,48
805380657,1,34,49
805380658,1,34,50
805380659,1,34,51
805380660,1,34,52
805380661,1,34,53
805380662,1,34,54
805380663,1,34,55
805380664,1,34,56
805380665,1,34,57
805380666,1,34,58
805380667,1,34,59
805380668,1,34,60
805380669,1,34,61
805380670,1,34,62
805380671,1,34,63
805380672,1,34,64
805380673,1,34,65
805380674,1,34,66
805380675,1,34,67
805380676,1,34,68
805380677,1,34,69
805380678,1,34,70
805380679,1,34,71
805380680,1,34,72
805380681,1,34,73
805380682,1,34,74
805380683,1,34,75
805380684,1,34,76
805380685,1,34,77
805380686,1,34,78
805380687,1,34,79
805380688,1,34,80
805380689,1,34,81
805380690,1,34,82
805380691,1,34,83
805380692,1,34,84
805380693,1,34,85
805380694,1,34,86
805380695,1,34,87
805380696,1,34,88
805380697,1,34,89
805380698,1,34,90
805380699,1,34,91
805380700,1,34,92
805380701,1,34,93
805380702,1,34,94
805380703,1,34,95
805380704,1,34,96
805380705,1,34,97
805380706,1,34,98
805380707,1,34,99
805380708,1,34,100
805380709,1,34,101
805380710,1,34,102
805380711,1,34,103
805380712,1,34,104
805380713,1,34,105
805380714,1,34,106
805380715,1,34,107
805380716,1,34,108
805380717,1,34,109
805380718,1,34,110
805380719,1,34,111
805380720,1,34,112
805380721,1,34,113
805380722,1,34,114
805380723,1,34,115
805380724,1,34,116
805380725,1,34,117
805380726,1,34,118
805380727,1,34,119
805380864,1,35,0
805380865,1,35,1
805380866,1,35,2
805380867,1,35,3
805380868,1,35,4
805380869,1,35,5
805380870,1,35,6
805380871,1,35,7
805380872,1,35,8
805380873,1,35,9
805380874,1,35,10
805380875,1,35,11
805380876,1,35,12
805380877,1,35,13
805380878,1,35,14
805380879,1,35,15
805380880,1,35,16
805380881,1,35,17
805380882,1,35,18
805380883,1,35,19
805380884,1,35,20
805380885,1,35,21
805380886,1,35,22
805380887,1,35,23
805380888,1,35,24
805380889,1,35,25
805380890,1,35,26
805380891,1,35,27
805380892,1,35,28
805380893,1,35,29
805380894,1,35,30
805380895,1,35,31
805380896,1,35,32
805380897,1,35,33
805380898,1,35,34
805380899,1,35,35
805380900,1,35,36
805380901,1,35,37
805380902,1,35,38
805380903,1,35,39
805380904,1,35,40
805380905,1,35,41
805380906,1,35,42
805380907,1,35,43
805380908,1,35,44
805380909,1,35,45
805380910,1,35,46
805380911,1,35,47
805380912,1,35,48
805380913,1,35,49
805380914,1,35,50
805380915,1,35,51
805380916,1,35,52
805380917,1,35,53
805380918,1,35,54
805380919,1,35,55
805380920,1,35,56
805380921,1,35,57
805380922,1,35,58
805380923,1,35,59
805380924,1,35,60
805380925,1,35,61
805380926,1,35,62
805380927,1,35,63
805380928,1,35,64
805380929,1,35,65
805380930,1,35,66
805380931,1,35,67
805380932,1,35,68
805380933,1,35,69
805380934,1,35,70
805380935,1,35,71
805380936,1,35,72
805380937,1,35,73
805380938,1,35,74
805380939,1,35,75
805380940,1,35,76
805380941,1,35,77
805380942,1,35,78
805380943,1,35,79
805380944,1,35,80
805380945,1,35,81
805380946,1,35,82
805380947,1,35,83
805380948,1,35,84
805380949,1,35,85
805380950,1,35,86
805380951,1,35,87
805380952,1,35,88
805380953,1,35,89
805380954,1,35,90
805380955,1,35,91
805380956,1,35,92
805380957,1,35,93
805380958,1,35,94
805380959,1,35,95
805380960,1,35,96
805380961,1,35,97
805380962,1,35,98
805380963,1,35,99
805380964,1,35,100
805380965,1,35,101
805380966,1,35,102
805380967,1,35,103
805380968,1,35,104
805380969,1,35,105
805380970,1,35,106
805380971,1,35,107
805380972,1,35,108
805380973,1,35,109
805380974,1,35,110
805380975,1,35,111
805380976,1,35,112
805380977,1,35,113
805380978,1,35,114
805380979,1,35,115
805380980,1,35,116
805380981,1,35,117
805380982,1,35,118
805380983,1,35,119
805381120,1,36,0
805381121,1,36,1
805381122,1,36,2
805381123,1,36,3
805381124,1,36,4
805381125,1,36,5
805381126,1,36,6
805381127,1,36,7
805381128,1,36,8
805381129,1,36,9
805381130,1,36,10
805381131,1,36,11
805381132,1,36,12
805381133,1,36,13
805381134,1,36,14
805381135,1,36,15
805381136,1,36,16
805381137,1,36,17
805381138,1,36,18
805381139,1,36,19
805381140,1,36,20
805381141,1,36,21
805381142,1,36,22
805381143,1,36,23
805381144,1,36,24
805381145,1,36,25
805381146,1,36,26
805381147,1,36,27
805381148,1,36,28
805381149,1,36,29
805381150,1,36,30
805381151,1,36,31
805381152,1,36,32
805381153,1,36,33
805381154,1,36,34
805381155,1,36,35
805381156,1,36,36
805381157,1,36,37
805381158,1,36,38
805381159,1,36,39
805381160,1,36,40
805381161,1,36,41
805381162,1,36,42
805381163,1,36,43
805381164,1,36,44
805381165,1,36,45
805381166,1,36,46
805381167,1,36,47
805381168,1,36,48
805381169,1,36,49
805381170,1,36,50
805381171,1,36,51
805381172,1,36,52
805381173,1,36,53
805381174,1,36,54
805381175,1,36,55
805381176,1,36,56
805381177,1,36,57
805381178,1,36,58
805381179,1,36,59
805381180,1,36,60
805381181,1,36,61
805381182,1,36,62
805381183,1,36,63
805381184,1,36,64
805381185,1,36,65
805381186,1,36,66
805381187,1,36,67
805381188,1,36,68
805381189,1,36,69
805381190,1,36,70
805381191,1,36,71
805381192,1,36,72
805381193,1,36,73
805381194,1,36,74
805381195,1,36,75
805381196,1,36,76
805381197,1,36,77
805381198,1,36,78
805381199,1,36,79
805381200,1,36,80
805381201,1,36,81
805381202,1,36,82
805381203,1,36,83
805381204,1,36,84
805381205,1,36,85
805381206,1,36,86
805381207,1,36,87
805381208,1,36,88
805381209,1,36,89
805381210,1,36,90
805381211,1,36,91
805381212,1,36,92
805381213,1,36,93
805381214,1,36,94
805381215,1,36,95
805381216,1,36,96
805381217,1,36,97
805381218,1,36,98
805381219,1,36,99
805381220,1,36,100
805381221,1,36,101
805381222,1,36,102
805381223,1,36,103
805381224,1,36,104
805381225,1,36,105
805381226,1,36,106
805381227,1,36,107
805381228,1,36,108
805381229,1,36,109
805381230,1,36,110
805381231,1,36,111
805381232,1,36,112
805381233,1,36,113
805381234,1,36,114
805381235,1,36,115
805381236,1,36,116
805381237,1,36,117
805381238,1,36,118
805381239,1,36,119
805381376,1,37,0
805381377,1,37,1
805381378,1,37,2
805381379,1,37,3
805381380,1,37,4
805381381,1,37,5
805381382,1,37,6
805381383,1,37,7
805381384,1,37,8
805381385,1,37,9
805381386,1,37,10
805381387,1,37,11
805381388,1,37,12
805381389,1,37,13
805381390,1,37,14
805381391,1,37,15
805381392,1,37,16
805381393,1,37,17
805381394,1,37,18
805381395,1,37,19
805381396,1,37,20
805381397,1,37,21
805381398,1,37,22
805381399,1,37,23
805381400,1,37,24
805381401,1,37,25
805381402,1,37,26
805381403,1,37,27
805381404,1,37,28
805381405,1,37,29
805381406,1,37,30
805381407,1,37,31
805381408,1,37,32
805381409,1,37,33
805381410,1,37,34
805381411,1,37,35
805381412,1,37,36
805381413,1,37,37
805381414,1,37,38
805381415,1,37,39
805381416,1,37,40
805381417,1,37,41
805381418,1,37,42
805381419,1,37,43
805381420,1,37,44
805381421,1,37,45
805381422,1,37,46
805381423,1,37,47
805381424,1,37,48
805381425,1,37,49
805381426,1,37,50
805381427,1,37,51
805381428,1,37,52
805381429,1,37,53
805381430,1,37,54
805381431,1,37,55
805381432,1,37,56
805381433,1,37,57
805381434,1,37,58
805381435,1,37,59
805381436,1,37,60
805381437,1,37,61
805381438,1,37,62
805381439,1,37,63
805381440,1,37,64
805381441,1,37,65
805381442,1,37,66
805381443,1,37,67
805381444,1,37,68
805381445,1,37,69
805381446,1,37,70
805381447,1,37,71
805381448,1,37,72
805381449,1,37,73
805381450,1,37,74
805381451,1,37,75
805381452,1,37,76
805381453,1,37,77
805381454,1,37,78
805381455,1,37,79
805381456,1,37,80
805381457,1,37,81
805381458,1,37,82
805381459,1,37,83
805381460,1,37,84
805381461,1,37,85
805381462,1,37,86
805381463,1,37,87
805381464,1,37,88
805381465,1,37,89
805381466,1,37,90
805381467,1,37,91
805381468,1,37,92
805381469,1,37,93
805381470,1,37,94
805381471,1,37,95
805381472,1,37,96
805381473,1,37,97
805381474,1,37,98
805381475,1,37,99
805381476,1,37,100
805381477,1,37,101
805381478,1,37,102
805381479,1,37,103
805381480,1,37,104
805381481,1,37,105
805381482,1,37,106
805381483,1,37,107
805381484,1,37,108
805381485,1,37,109
805381486,1,37,110
805381487,1,37,111
805381488,1,37,112
805381489,1,37,113
805381490,1,37,114
805381491,1,37,115
805381492,1,37,116
805381493,1,37,117
805381494,1,37,118
805381495,1,37,119
805381632,1,38,0
805381633,1,38,1
805381634,1,38,2
805381635,1,38,3
805381636,1,38,4
805381637,1,38,5
805381638,1,38,6
805381639,1,38,7
805381640,1,38,8
805381641,1,38,9
805381642,1,38,10
805381643,1,38,11
805381644,1,38,12
805381645,1,38,13
805381646,1,38,14
805381647,1,38,15
805381648,1,38,16
805381649,1,38,17
805381650,1,38,18
805381651,1,38,19
805381652,1,38,20
805381653,1,38,21
805381654,1,38,22
805381655,1,38,23
805381656,1,38,24
805381657,1,38,25
805381658,1,38,26
805381659,1,38,27
805381660,1,38,28
805381661,1,38,29
805381662,1,38,30
805381663,1,38,31
805381664,1,38,32
805381665,1,38,33
805381666,1,38,34
805381667,1,38,35
805381668,1,38,36
805381669,1,38,37
805381670,1,38,38
805381671,1,38,39
805381672,1,38,40
805381673,1,38,41
805381674,1,38,42
805381675,1,38,43
805381676,1,38,44
805381677,1,38,45
805381678,1,38,46
805381679,1,38,47
805381680,1,38,48
805381681,1,38,49
805381682,1,38,50
805381683,1,38,51
805381684,1,38,52
805381685,1,38,53
805381686,1,38,54
805381687,1,38,55
805381688,1,38,56
805381689,1,38,57
805381690,1,38,58
805381691,1,38,59
805381692,1,38,60
805381693,1,38,61
805381694,1,38,62
805381695,1,38,63
805381696,1,38,64
805381697,1,38,65
805381698,1,38,66
805381699,1,38,67
805381700,1,38,68
